well,dt,std,variance,skewness,excess_kurtosis,msd,msd_exp,r2,n_samples
356-U1459C,50,3.892983232185474,15.15531844607726,0.7017668300282108,4.732501410735265,15.149089379720468,0.7547070088708178,0.9392147829188742,2433
356-U1459C,100,4.104657289770688,16.84821146646765,-0.3482872243625327,3.9217213011003302,16.841141297996618,0.6497231401987373,0.9088855821664436,2383
356-U1459C,250,4.6864918302911205,21.963205675385417,-0.06112789344585081,2.9264197280714743,21.953369936166702,0.5660870479343725,0.8895724730090561,2233
356-U1459C,500,5.9023857895396175,34.83815800855921,-0.48112137583371617,2.1053887794313475,34.82058959806574,0.5357579527509637,0.9060803808335185,1983
356-U1459C,1000,7.010262842731603,49.143785124183374,0.3022746671777084,0.5804017343293566,49.11064703576518,0.5186132293474964,0.9226802111177564,1483
356-U1461D,1,1.027529706306227,1.055817297341761,-0.11558547938850668,2.7370299086999736,1.0556551881298244,,,6513
356-U1461D,3,2.2819637655800813,5.207358627420424,-0.08569556107771435,2.7762691010451066,5.206558848795418,1.4525211111878098,1.0,6511
356-U1461D,8,3.650159476391139,13.323664203088033,-0.14267834573741797,1.7023979988104951,13.321616298968284,1.22383623768435,0.9866802782352696,6506
356-U1461D,10,4.037937147623823,16.304936408160415,-0.12869866756055814,1.594915508757257,16.302429499118567,1.178567768695432,0.9879140054393025,6504
356-U1461D,20,4.667578599819833,21.78628998549607,-0.014009822862709175,1.5709585921270817,21.782935151805667,1.0336556519729068,0.9609643195883109,6494
356-U1461D,50,4.954997344417576,24.55199868318523,-0.051773247060227415,1.2666412390015473,24.54820041606221,0.8158578287021219,0.883529292148894,6464
356-U1461D,100,5.322446736567703,28.328439263600192,0.09525693359390887,1.2414153323399013,28.32402260640287,0.6775716939837932,0.8384216043247249,6414
356-U1461D,250,5.6157780468812595,31.536963071833494,0.2569372048114367,1.1872651738995357,31.531928435327767,0.5583313223444407,0.7908583592547025,6264
356-U1461D,500,6.354244135374702,40.3764185319438,0.06734868522722585,0.7338992796644637,40.369704794243106,0.49374113792608315,0.784854204118529,6014
356-U1461D,1000,7.238094928217331,52.390018189885446,0.26920644001659183,0.3362553364844443,52.38051691709076,0.4555452987552694,0.7972052218184668,5514
356-U1462A,1,0.8657860344426884,0.749585457435996,-0.08466073085815133,1.8628560226735154,0.7494389968151606,,,5118
356-U1462A,3,1.9706612075273349,3.8835055948530934,-0.07162090687870877,1.9505604897595692,3.88274650462736,1.4973190622359138,1.0,5116
356-U1462A,8,3.1894244816527313,10.172428524165793,-0.03309960468780896,1.0962080983761853,10.170438223143652,1.2589885165577641,0.9863343442252036,5111
356-U1462A,10,3.5382272789872187,12.519052277769298,-0.025416951915860467,0.9760840813955003,12.516601885857423,1.2120357102675747,0.9876182067279871,5109
356-U1462A,20,4.0037254088696255,16.02981714962825,-0.02231264934928906,1.17452022608986,16.026673431811105,1.0506824777839994,0.9548589105287533,5099
356-U1462A,50,4.257196998625959,18.123726285109875,0.16849781527326152,1.260615164971064,18.120150880437333,0.8239785973363447,0.8738480265862336,5069
356-U1462A,100,4.530111361094266,20.521908943915346,0.24135382143500572,1.7298566608844128,20.517820099734454,0.6790031642016128,0.8243466290234637,5019
356-U1462A,250,4.774226805939212,22.79324159454853,0.44705857280827727,1.1145570184228335,22.78856029621324,0.5564438445364388,0.7744894031452599,4869
356-U1462A,500,5.232315839019738,27.377129039256825,0.3311637025323072,0.22875679331901333,27.37120197083525,0.4847989424716522,0.759598940300369,4619
356-U1462A,1000,5.659472974027676,32.02963434374967,0.20016103234513918,-0.04004577252629904,32.021858273260776,0.4360248230627555,0.7576626178311757,4119
356-U1463B,1,1.1141348447193118,1.241296452217725,-0.13563451721055805,2.1875156486201917,1.24085952984806,,,2841
356-U1463B,3,2.6968494852823586,7.2729971462677225,-0.10189416736461535,2.269369520588018,7.270435329731525,1.609313749321772,1.0,2839
356-U1463B,8,4.555948293631023,20.756664854239435,0.09697045660849545,1.716573200048682,20.74934069585756,1.359628339076805,0.987129059061553,2834
356-U1463B,10,5.00552836281532,25.055314190948618,0.06858041722665423,1.9055490596279325,25.046466975485714,1.2996895587998771,0.9869104055038311,2832
356-U1463B,20,5.770029218088491,33.29323717759489,-0.3765560747483008,1.8934857159104492,33.28143943231579,1.1272641387336235,0.9545992105438864,2822
356-U1463B,50,6.750856195257121,45.57405936904146,-0.47503264464935174,2.0208046309494634,45.557736281874895,0.9196292938733063,0.9021580531574849,2792
356-U1463B,100,7.974836884387933,63.59802333259424,-0.71477231493181,2.1553049454283713,63.574829305120645,0.8020373922282241,0.8870991614932957,2742
356-U1463B,250,10.801733594333529,116.67744864295354,-0.712610614316364,1.3000557103901,116.63243419517462,0.7362841087528699,0.8997647794139592,2592
356-U1463B,500,14.404279774007422,207.48327580787932,-0.9091864666139572,0.36372958643244946,207.39468346124914,0.7134322103929271,0.9218061918533327,2342
356-U1463B,1000,13.389271226650122,179.27258398080085,-1.2813451062518386,0.9995941622013045,179.1752590166419,0.6555767020004747,0.9136238781359666,1842
356-U1464C,1,0.9274795722437613,0.8602183569294705,-0.03497083246830821,2.9055096308384147,0.8600428379829435,,,4901
356-U1464C,3,1.836144245958565,3.3714256919667474,0.02487811566450396,4.267361468307261,3.3707375054609363,1.2432999869269357,1.0,4899
356-U1464C,8,2.9895644435375623,8.937495562064054,-0.019981239237791184,4.002281077977149,8.935669347196448,1.128042100560265,0.9959799475057444,4894
356-U1464C,10,3.3151026798148653,10.989905777715702,-0.06467804967417042,3.83143844828475,10.98765927203751,1.1026662966770862,0.9962742808669416,4892
356-U1464C,20,3.855697834451914,14.86640579059718,-0.1218622041071569,4.570939334169162,14.863360643978867,0.9815641382043391,0.9738842881583019,4882
356-U1464C,50,3.9947249283009607,15.957827252789116,0.20721911410550078,4.156652891818395,15.954538335383347,0.7730185670107058,0.8918163963087792,4852
356-U1464C,100,4.859721830201721,23.616896266939165,-0.03806919161425091,4.473020195506174,23.611978129440846,0.6782886365743794,0.8823704187941133,4802
356-U1464C,250,6.6738514236692845,44.54029282521254,-0.49464134901233375,3.1975314025453594,44.53071838565424,0.6387278407126868,0.906191463775017,4652
356-U1464C,500,8.871875171030332,78.71016905034449,-0.39161730301614084,1.194252767828754,78.6922885030818,0.632811797535106,0.9315171175495787,4402
356-U1464C,1000,13.481267097697842,181.74456255947038,0.11656840553342922,-0.15543657362343,181.6979852753701,0.6587127179282842,0.9489694068670562,3902
359-U1466B,1,0.4440933377312496,0.1972188926172817,0.07283233749213375,0.5123373387300543,0.19713116179316373,,,2248
359-U1466B,3,0.9909661640453109,0.982013938282678,0.025696472809911216,0.21613823002359123,0.9815767103493377,1.4611987143797527,1.0,2246
359-U1466B,8,1.6490611965052795,2.719402829819424,0.029075143363152076,-0.027645247672360984,2.7181893524299467,1.2657796981438705,0.9908688804805629,2241
359-U1466B,10,1.8701728478084672,3.497546480680032,0.030583720210016152,0.008225388279369916,3.495984378634172,1.2355159095210557,0.9926357130725848,2239
359-U1466B,20,2.0028347588108297,4.011347071100834,0.10135864113528739,0.16177751898481318,4.009547453751754,1.05087873601908,0.9480462165558398,2229
359-U1466B,50,1.9329568548823688,3.736322202836739,0.029106938084514988,-0.044985923111912296,3.7346231022442713,0.7773582671816338,0.8186501348052758,2199
359-U1466B,100,1.8788640126170209,3.5301299779073325,-0.2215124843764561,0.2074294033226609,3.5284872929478603,0.5942844016333646,0.7125672091681572,2149
359-U1466B,250,1.9405315776529908,3.7656628038684055,0.08981449116572827,-0.33447444697514994,3.763779030579827,0.4595128281778564,0.629588026067493,1999
359-U1466B,500,1.9990161831178364,3.9960657003670033,0.06541057054196171,-0.19417336573481458,3.99378092866868,0.3774519951079136,0.5834332918134902,1749
359-U1466B,1000,2.1677287521806448,4.6990479430306555,0.010516964243157295,-0.3454070605568349,4.695285694877709,0.3292212773144025,0.5733839941002508,1249
359-U1467C,1,0.4170194699270763,0.17390523829825968,-0.01082927579217112,1.1762459368831717,0.17386711790406892,,,4562
359-U1467C,3,0.814838182049599,0.6639612629258954,0.043078367740067305,1.0309674378079574,0.6638156573857802,1.21945947909313,1.0,4560
359-U1467C,8,1.328499753305917,1.7649115945338825,0.3165552661657826,1.660115881760845,1.764524127663513,1.1165009282867118,0.9967230364894746,4555
359-U1467C,10,1.49858278312577,2.2457503578809788,0.3597879980718206,2.021560651235287,2.245257111591086,1.1028081437852078,0.997523800542138,4553
359-U1467C,20,1.6789212297115912,2.8187764955762815,0.917178065905799,5.070251574313065,2.8181560296956794,0.968642247879935,0.9688714339364399,4543
359-U1467C,50,1.9184820730864278,3.680573464753998,2.046080462095813,11.301006291330939,3.679757915570582,0.7951821006966983,0.9171112458165313,4513
359-U1467C,100,2.2690211387785464,5.148456928223892,2.1782101436391788,9.470664102292073,5.147303341639033,0.7025213945102508,0.9064114916538961,4463
359-U1467C,250,2.2099970584318784,4.884086998277556,2.1207652519822875,9.099937818924197,4.8829545876588965,0.5819329241117479,0.8518275165089193,4313
359-U1467C,500,2.4721682886356735,6.1116160473358345,2.0202851032237485,7.655252567530258,6.110111834673434,0.5132364109411848,0.8358914938451716,4063
359-U1467C,1000,2.6045989424397407,6.783935650958216,1.7725142933180726,6.524778149428084,6.782031655546777,0.46069497856683783,0.8241676027933279,3563
359-U1468B,1,0.3586314861442802,0.12861654285405505,0.24330822391136667,5.804414685404382,0.12859203512866363,,,5248
359-U1468B,3,0.7109028748329866,0.5053828974458051,0.569698422076737,10.3880507426662,0.5052865606372947,1.2456449419060573,1.0,5246
359-U1468B,8,1.1565377259795029,1.3375795116138398,1.2364605354768465,12.50719091678646,1.3373242970533334,1.128539923283877,0.9958542473705568,5241
359-U1468B,10,1.2910445478456318,1.666796024521932,1.1644000857822279,11.772092930195676,1.666477872961611,1.1066654374482385,0.9964638509376873,5239
359-U1468B,20,1.3908747404887938,1.9345325437297693,1.2201722002269684,11.580810976082846,1.9341625814915346,0.9497270540670608,0.956136863664736,5229
359-U1468B,50,1.3454975574151709,1.810363677010191,0.6398840181865261,6.692623109483211,1.8100154631850303,0.7060515543368076,0.8295242349003208,5199
359-U1468B,100,1.4032076451298412,1.9689916953508344,0.6490030102886649,7.560425861711263,1.9686092926133414,0.5610520049482054,0.7569763475552733,5149
359-U1468B,250,1.3971372163799725,1.951992401393978,1.582764959254564,13.92746100853752,1.9516019248183838,0.43783962007649485,0.6751093615880522,4999
359-U1468B,500,1.4198258187186579,2.015905355500107,1.2894272916741853,11.21704436458866,2.015480865006214,0.3597409029884237,0.6237975412076069,4749
359-U1468B,1000,1.4758452100652817,2.178119084072635,0.6492999884368218,5.65235133310509,2.17760646484833,0.3082588449509683,0.5967073074952154,4249
359-U1471E,1,0.38724068304277665,0.1499553466034362,0.02801109678077021,0.8151196109890759,0.149932112121471,,,6454
359-U1471E,3,0.7945186615992429,0.6312599036294523,0.06137496587344581,0.7168407539204802,0.6311620642147544,1.3083597149843216,1.0,6452
359-U1471E,8,1.3577130354920381,1.8433846867450043,0.08169888021015745,0.5941421874497985,1.8430987576792772,1.2086122746784913,0.9973734976926769,6447
359-U1471E,10,1.5201699278235496,2.3109166094590563,0.08937309667404776,0.6279015672225801,2.3105580498610014,1.1853286954422775,0.997502888192961,6445
359-U1471E,20,1.5983085108900743,2.554590095983647,0.1330436186080933,0.848906444169172,2.554193112285747,1.0031125345518204,0.9487542138168898,6435
359-U1471E,50,1.5957409009970938,2.5463890231150166,-0.00606253224798707,0.447176213719954,2.5459914604260057,0.7521747205985465,0.8315397010851536,6405
359-U1471E,100,1.633040410813798,2.666820983350898,-0.11150723412095623,0.49450576430742466,2.6664013419687818,0.594517655734259,0.753930378684816,6355
359-U1471E,250,1.6810096904301588,2.825793579320098,-0.0782690965808844,0.34055789016446747,2.8253381734249623,0.4699673877722586,0.6839904055087951,6205
359-U1471E,500,1.7235549235445777,2.9706415744747554,-0.07441651446673893,-0.044791245243487765,2.9701427261834916,0.3908817961528286,0.6419846587862729,5955
359-U1471E,1000,1.7669970896998868,3.12227871500787,-0.14923063639952497,0.1303304212777392,3.1217063449409577,0.33534218320945336,0.6142148140090333,5455
367-U1499B,1,1.6473914957665992,2.713898740324113,0.09815189987966187,3.3329971934689073,2.7134798641487268,,,6479
367-U1499B,3,3.9881208702966835,15.905108076095976,0.15609767616022227,3.8570831134642063,15.902652447243714,1.6095341734835995,1.0,6477
367-U1499B,8,6.445020144705269,41.538284665656725,0.326601415249472,3.4704542640093443,41.531866512896265,1.3179303104035132,0.9814241439853595,6472
367-U1499B,10,6.952672490788795,48.33965476417127,0.3402427445132316,3.227241631887484,48.332183411039246,1.245700862380594,0.9803212934846094,6470
367-U1499B,20,7.82133558395345,61.17329031681646,0.11889954156895252,1.8624307917671974,61.16382076723182,1.0654348382316934,0.9418152802718566,6460
367-U1499B,50,9.078829424752628,82.42514372375415,0.4492810054734345,1.9653410657033117,82.41232488336165,0.8626101232742256,0.8871758886438572,6430
367-U1499B,100,10.12710047269508,102.55816398406091,0.26549947898910464,0.7647886009144167,102.54208903672797,0.7358572174194183,0.8607980071600186,6380
367-U1499B,250,12.78113241820906,163.35734589179458,0.18689925602104807,0.9526839056377052,163.33112480898686,0.6568179416511484,0.8646806507001373,6230
367-U1499B,500,15.077047594729262,227.31736417373142,0.20452098079741063,0.8410032079545497,227.27935123657863,0.6111246157627189,0.8784076901967642,5980
367-U1499B,1000,18.79542091193421,353.26784725677385,0.34793393636321374,0.45528638109781516,353.20338232114307,0.5895476680667432,0.8990192195081699,5480
367-U1500B,1,1.9925139312394837,3.970111766183422,-0.10222460992014995,7.156792577568728,3.969555961652247,,,7143
367-U1500B,3,4.876967297917533,23.784810024957043,-0.12183805505763703,8.749471915737043,23.781479285561307,1.6295583755351792,1.0,7141
367-U1500B,8,7.761018762161491,60.23341222662268,-0.06304461741655344,8.148613589519424,60.224971445761334,1.3141835539162592,0.9782194561006725,7136
367-U1500B,10,8.306613577517476,68.99982912619768,-0.07278073906597306,7.503333311239238,68.99015715687808,1.2351370661154337,0.9765034575271445,7134
367-U1500B,20,9.15017401168368,83.7256844440914,0.05599932614562129,4.647262213229372,83.71393182134518,1.0437351432441082,0.9315614018132204,7124
367-U1500B,50,9.837807765714032,96.78246163514332,0.20147067463701784,2.486716784968424,96.76881877333966,0.8106515278897852,0.8479994370154013,7094
367-U1500B,100,10.793302575330571,116.49538048263754,0.17058551541231504,3.8554193688069223,116.47884224009317,0.6735834360856877,0.8092981603576852,7044
367-U1500B,250,11.871322198059582,140.92829073014218,0.36220222311550504,1.9633535442555115,140.907848564385,0.5648910602105526,0.7800793248561343,6894
367-U1500B,500,13.14861792541324,172.88615334849834,0.10707938171198172,0.9936870656850845,172.86013195275055,0.5006694101547027,0.7769874184041614,6644
367-U1500B,1000,14.179812578124631,201.0670847507415,0.6290335805661398,0.987418537406815,201.03435898824952,0.45437659570651495,0.7795366495183246,6144
368-U1501D,1,2.001376517406461,4.005507964426013,0.4729338287851291,4.305444788228562,4.003226923443994,,,1756
368-U1501D,3,3.824786659882066,14.62899299361181,0.7047353527971537,5.201429157663453,14.62065263272606,1.1790641153928703,1.0,1754
368-U1501D,8,6.190642785265299,38.324058094757305,1.9089141770182632,13.466672901313856,38.302146111855784,1.0879166915773835,0.9972934818640654,1749
368-U1501D,10,6.987051004188513,48.818881735131704,2.022528350256698,13.384698742410002,48.79093732658269,1.0776287248018528,0.9980325037012235,1747
368-U1501D,20,8.44769245341091,71.36350778741566,1.7257485649868605,9.900443976537943,71.32242344211488,0.9855036623287189,0.9850476305180149,1737
368-U1501D,50,9.944829996539566,98.89964366007314,1.5862894909143688,5.885480640314238,98.84170596607191,0.8372455359244504,0.949096128329151,1707
368-U1501D,100,12.473406020371716,155.58585774904537,1.1796886514510572,2.36529707628,155.49196163694575,0.7662830412361945,0.9476032968041623,1657
368-U1501D,250,15.109785180961325,228.30560821479844,0.6467885305154566,0.0033531590775717213,228.1541114608404,0.6987220162101263,0.9437897146894776,1507
368-U1501D,500,21.272530436877314,452.5205511878718,0.29228079049348304,-0.8441842609359282,452.16055074937697,0.6871339851101264,0.958348759037924,1257
368-U1501D,1000,12.848808676808241,165.09188441322274,-1.861398317783689,7.747881704914285,164.87379737965182,0.5737117847577432,0.868343535108594,757
368-U1502B,1,1.2689043822802766,1.6101183313700902,-0.12693639716421648,2.2932784945421245,1.6098308102394887,,,5600
368-U1502B,3,3.1228607507509842,9.752259268581001,-0.1675499238891824,2.5913515326386545,9.750517171534092,1.6395149214599973,1.0,5598
368-U1502B,8,4.865629839936537,23.674353739280853,-0.09486500621556072,1.627711912145271,23.670120885045336,1.2996070179398052,0.9742337020925458,5593
368-U1502B,10,5.146341574229624,26.48483159864425,-0.02315004073478,1.1539991576777346,26.480094551318434,1.2121103896376915,0.9713187574865718,5591
368-U1502B,20,5.395397331650688,29.11031236638337,0.018551981255508998,1.0355171607355,29.105096399286722,0.9973491395830195,0.9094574130209327,5581
368-U1502B,50,5.706851429063747,32.568153233406925,-0.10720670006893583,0.7674377217880455,32.56228615482048,0.7569143128081535,0.8113050171890897,5551
368-U1502B,100,5.842428064491874,34.13396568876227,-0.10222732956055816,0.7010721784765384,34.12776064137292,0.602614332220364,0.7434006754008999,5501
368-U1502B,250,5.573538153062884,31.064327543647625,-0.12173838869509625,0.5434199233284756,31.058522212392976,0.46109157277122137,0.6458447792446071,5351
368-U1502B,500,7.04292452028812,49.60278579847565,-0.34624576733359314,0.3282259268216947,49.593061668736674,0.4126193059282624,0.6633409545523624,5101
368-U1502B,1000,8.916461266569176,79.50328151822839,-0.32515232373069614,-0.41514504624871496,79.48600195258652,0.40186277688224825,0.7179169846477778,4601
368-U1505C,1,1.592517971928624,2.5361134909156577,0.1679827539106336,1.582166652240602,2.534852997132896,,,2012
368-U1505C,3,3.5437568175218828,12.558212381732822,0.2757106591701739,2.214714355150244,12.55196451487624,1.4561475042772134,1.0,2010
368-U1505C,8,5.549651944226666,30.79863670205881,0.271945747168809,1.5679216340686875,30.783275785997933,1.2058145036274113,0.9836096425219407,2005
368-U1505C,10,6.039881697537945,36.48017092025385,0.24240142664946654,1.2581397912356165,36.461958153943186,1.1501251381612345,0.9839564461176158,2003
368-U1505C,20,7.185220887090375,51.62739919627979,0.2876229679180848,1.0742871400072707,51.601494831404594,1.0193335234320553,0.9628608996270523,1993
368-U1505C,50,7.656600303770014,58.62352821169107,0.4447767997530821,0.7371229293425774,58.59366395890874,0.8111393669816482,0.891087714475198,1963
368-U1505C,100,9.122378991412683,83.21779846296748,0.28982744373284475,0.06467486171315029,83.17429726147088,0.706687133230794,0.8775467639206546,1913
368-U1505C,250,14.44029300061353,208.52206194356808,0.6650094180465418,0.11219873311669604,208.40378510752524,0.6927206710284123,0.9140223762214146,1763
368-U1505C,500,19.04284215440133,362.62983731744436,0.3916932796840238,-0.6796109878490459,362.39016128484855,0.6931761432945698,0.938695013043483,1513
368-U1505C,1000,22.034318870308066,485.51120807841414,-0.533437420913765,-1.0649413005123385,485.031927517626,0.6797077401678063,0.9517483679475117,1013
369-U1512A,1,2.265221409231737,5.131228032841816,0.04163180703097597,0.7929248088128831,5.130096560287717,,,4535
369-U1512A,3,4.64542706216918,21.579992589933777,0.15424514364027267,0.9147140114114745,21.57523194740346,1.3074872007194998,1.0,4533
369-U1512A,8,7.531940703439435,56.730130760127736,0.21166623419418823,0.8963600338491706,56.71760202100226,1.1586068679435775,0.993656496477256,4528
369-U1512A,10,8.170244943472037,66.75290243633039,0.1732590581789021,0.8740886180832859,66.73815367308771,1.1152449864124125,0.9927436186364513,4526
369-U1512A,20,8.470454424712466,71.748598161131,0.24364743742202044,0.8301536791960133,71.7327105176055,0.9295721428184788,0.93531841305873,4516
369-U1512A,50,9.96754466366862,99.3519466222288,0.1881273508052857,0.648055519358631,99.32979950974054,0.7540239967982535,0.8834491392057613,4486
369-U1512A,100,11.309017992460788,127.89388795380184,0.08745919607959023,0.6857205423899577,127.86505705029556,0.6527353640116469,0.8673820463228644,4436
369-U1512A,250,16.501550479900658,272.3011682407096,0.28038799392597585,0.7122222275225818,272.2376355369671,0.6270426773679707,0.9013059342440408,4286
369-U1512A,500,21.57414294692456,465.44364389433474,0.6011696213309611,-0.032975722737261126,465.32832089039664,0.62492102804838,0.9287907191136906,4036
369-U1512A,1000,23.94617058492015,573.419085682095,-0.100409390656736,-0.6080573651852239,573.2569196510764,0.6075856659789766,0.9420853117817266,3536
369-U1513D,1,1.8032341057056065,3.2516532399798983,0.005646170115801911,10.87057291687423,3.2501950995135402,,,2230
369-U1513D,3,3.906745215009068,15.262658174996247,0.11512618337135097,11.798888158294051,15.255807789818961,1.4074530751377028,1.0,2228
369-U1513D,8,5.473377200470434,29.95785797862957,-1.0343730502589532,13.329640429444332,29.94438165925097,1.0746626316350594,0.9642498854352702,2223
369-U1513D,10,5.7956693412915214,33.5897831135865,-1.1243394831241993,14.987008724839857,33.57465939313914,1.0026669202955067,0.9639834999813126,2221
369-U1513D,20,7.418363864703671,55.03212242914118,-0.8752271686856612,12.044398033872753,55.00723227878878,0.924546988856315,0.963313699641273,2211
369-U1513D,50,10.932683406200661,119.52356646021529,-1.024200396865675,9.831092378974647,119.46876427476815,0.8797269422156783,0.9732926547107986,2181
369-U1513D,100,14.962714356216642,223.8828209057316,-1.6994871418922775,7.6168658940678,223.77776092407709,0.8664108221351774,0.9820205073707376,2131
