depth,delta_GR
7.692,23.15418
7.8444,21.844047000000003
7.9968,18.394354999999997
8.1492,20.355718
8.3016,22.134684
8.454,20.047656
8.6064,19.511269
8.7588,11.575117000000002
8.9112,9.899764
9.0636,8.815259999999999
9.216,14.086707999999998
9.3684,13.820866999999998
9.5208,9.206460000000002
9.6732,4.942989999999998
9.8256,6.210970000000001
9.978,12.710439999999998
10.1304,16.006410000000002
10.2828,12.179939999999998
10.4352,6.652579999999997
10.5876,-1.6541399999999982
10.74,-1.9604999999999997
10.8924,0.26961999999999975
11.0448,0.9552300000000002
11.1972,1.3906600000000005
11.3496,-2.6485400000000006
11.502,-4.719640000000002
11.6544,-2.2591100000000033
11.8068,-2.20355
11.9592,6.249949999999998
12.1116,11.241050000000001
12.264,17.73424
12.4164,17.73502
12.5688,15.264140000000001
12.7212,14.05517
12.8736,12.74216
13.026,10.0609
13.1784,4.17426
13.3308,-0.6622799999999991
13.4832,-5.448609999999999
13.6356,-5.496569999999998
13.788,-3.0968399999999967
13.9404,0.6495299999999986
14.0928,6.219329999999999
14.2452,6.418220000000002
14.3976,3.468700000000002
14.55,-0.9446300000000001
14.7024,-4.56034
14.8548,-6.870570000000001
15.0072,-9.258899999999999
15.1596,-10.928909999999998
15.312,-10.06114
15.4644,-9.822530000000002
15.6168,-5.380979999999997
15.7692,-2.741609999999998
15.9216,0.03486000000000189
16.074,5.116350000000001
16.2264,6.929680000000001
16.3788,9.60811
16.5312,7.150170000000003
16.6836,3.9693600000000018
16.836,2.935670000000002
16.9884,2.849140000000002
17.1408,7.124949999999998
17.2932,10.58258
17.4456,10.19743
17.598,8.014790000000005
17.7504,0.5189499999999967
17.9028,-2.3713099999999976
18.0552,-1.31006
18.2076,2.2795099999999984
18.36,3.217790000000001
18.5124,-1.807179999999999
18.6648,-2.777339999999999
18.8172,-5.53678
18.9696,-2.922370000000001
19.122,-1.6677699999999973
19.2744,1.1246800000000015
19.4268,2.933399999999999
19.5792,0.4122500000000002
19.7316,-4.2076100000000025
19.884,-6.8108
20.0364,-4.235879999999998
20.1888,-2.778940000000002
20.3412,-0.9915900000000022
20.4936,-1.9203599999999987
20.646,-3.1281099999999995
20.7984,-0.5386799999999994
20.9508,-1.4103400000000015
21.1032,0.20209999999999795
21.2556,-1.163960000000003
21.408,-3.8464300000000016
21.5604,-5.65091
21.7128,-9.94521
21.8652,-7.68111
22.0176,-1.2180099999999996
22.17,5.843490000000003
22.3224,9.76443
22.4748,8.11853
22.6272,8.638589999999999
22.7796,6.871589999999998
22.932,8.611030000000001
23.0844,10.09051
23.2368,8.228439999999999
23.3892,6.049289999999999
23.5416,1.8654699999999984
23.694,-1.7269900000000007
23.8464,-4.380800000000001
23.9988,-4.709430000000001
24.1512,-3.522210000000001
24.3036,-1.6519700000000022
24.456,-4.32273
24.6084,-6.537279999999999
24.7608,-12.93346
24.9132,-20.29907
25.0656,-22.925759
25.218,-21.259870000000003
25.3704,-9.914539999999999
25.5228,-0.8740900000000025
25.6752,0.9555400000000027
25.8276,0.33736999999999995
25.98,-1.3159400000000012
26.1324,1.2354099999999981
26.2848,1.7153799999999997
26.4372,1.3536099999999998
26.5896,2.0476100000000024
26.742,2.097869999999997
26.8944,2.256540000000001
27.0468,-2.6820499999999967
27.1992,-3.732479999999999
27.3516,-2.0571899999999985
27.504,2.100349999999999
27.6564,1.5554699999999997
27.8088,0.17981000000000336
27.9612,-0.31536999999999793
28.1136,0.2528499999999987
28.266,1.74737
28.4184,-0.627320000000001
28.5708,2.479589999999998
28.7232,3.5298499999999997
28.8756,5.29711
29.028,7.12529
29.1804,7.4626899999999985
29.3328,8.973200000000002
29.4852,7.18928
29.6376,6.284509999999997
29.79,5.18891
29.9424,3.947289999999999
30.0948,4.2152899999999995
30.2472,3.9552200000000006
30.3996,5.774080000000001
30.552,5.290559999999999
30.7044,5.095980000000001
30.8568,6.400449999999999
31.0092,3.9174000000000007
31.1616,1.6265
31.314,1.2380199999999988
31.4664,3.338820000000002
31.6188,3.562149999999999
31.7712,3.832329999999999
31.9236,3.84168
32.076,7.38259
32.2284,11.509249999999998
32.3808,16.174770000000002
32.5332,18.396610000000003
32.6856,17.778229000000003
32.838,14.16912
32.9904,9.64075
33.1428,5.530799999999999
33.2952,3.5306700000000006
33.4476,-0.695689999999999
33.6,-4.867809999999999
33.7524,-10.496039999999999
33.9048,-13.754710000000001
34.0572,-14.933257
34.2096,-12.41266
34.362,-11.082199999999998
34.5144,-13.19237
34.6668,-9.157670000000001
34.8192,-8.95227
34.9716,-8.7009
35.124,-12.796429999999999
35.2764,-7.9612300000000005
35.4288,-2.0799600000000034
35.5812,2.641569999999998
35.7336,2.77815
35.886,3.53622
36.0384,5.045570000000001
36.1908,3.1084700000000005
36.3432,1.74662
36.4956,1.227990000000002
36.648,-1.01145
36.8004,-4.21313
36.9528,-7.515650000000001
37.1052,-4.802150000000001
37.2576,-1.4503199999999978
37.41,-0.36546000000000234
37.5624,-0.5079899999999995
37.7148,-2.090530000000001
37.8672,-2.6482799999999997
38.0196,-3.6932699999999983
38.172,-2.6856800000000014
38.3244,-3.5923300000000005
38.4768,-5.714410000000001
38.6292,-6.540490000000002
38.7816,-5.16348
38.934,-2.8119099999999975
39.0864,-3.6016399999999997
39.2388,-1.8053799999999995
39.3912,-1.3517299999999999
39.5436,0.9114000000000004
39.696,-2.01989
39.8484,-6.7887699999999995
40.0008,-8.475360000000002
40.1532,-6.144740000000002
40.3056,-1.5279000000000025
40.458,-0.9212500000000006
40.6104,-2.454139999999999
