depth,delta_GR
0.1524,-0.07120000000000004
0.3048,-0.11109999999999998
0.4572,-0.0561
0.6096,-0.18180000000000002
0.762,-0.0763
0.9144,0.013899999999999996
1.0668,0.2885
1.2192,-0.05789999999999999
1.3716,-0.02210000000000001
1.524,-0.005499999999999998
1.6764,-0.00030000000000000165
1.8288,0.007600000000000003
1.9812,-0.0793
2.1336,0.19920000000000002
2.286,0.3811
2.4384,0.06000000000000005
2.5908,-0.08130000000000004
2.7432,-0.2745
2.8956,0.06940000000000002
3.048,0.031200000000000006
3.2004,0.1422
3.3528,-0.07869999999999999
3.5052,-0.11599999999999999
3.6576,0.00940000000000002
3.81,-0.004500000000000004
3.9624,-0.2126
4.1148,-0.055099999999999996
4.2672,0.049100000000000005
4.4196,0.02289999999999999
4.572,-0.04619999999999999
4.7244,0.1039
4.8768,-0.018500000000000016
5.0292,0.03790000000000002
5.1816,-0.031
5.334,-0.1252
5.4864,0.1444
5.6388,-0.1311
5.7912,-0.0757
5.9436,0.019200000000000002
6.096,-0.0308
6.2484,0.124
6.4008,0.0969
6.5532,-0.07540000000000001
6.7056,-0.1383
6.858,0.1988
7.0104,0.10129999999999997
7.1628,-0.2042
7.3152,0.053099999999999994
7.4676,0.007300000000000001
7.62,-0.16899999999999998
7.7724,0.07769999999999999
7.9248,-0.1511
8.0772,-0.198
8.2296,-0.20680000000000004
8.382,-0.011799999999999922
8.5344,-0.03590000000000004
8.6868,0.07620000000000005
8.8392,0.0358
8.9916,0.10559999999999997
9.144,0.05520000000000003
9.2964,0.14799999999999996
9.4488,-0.1064
9.6012,0.3128
9.7536,0.005699999999999997
9.906,0.12409999999999999
10.0584,0.07850000000000001
10.2108,0.048099999999999976
10.3632,-0.030200000000000005
10.5156,-0.034599999999999964
10.668,0.02699999999999997
10.8204,0.02250000000000002
10.9728,-0.007699999999999985
11.1252,0.09670000000000001
11.2776,-0.21960000000000002
11.43,0.0562
11.5824,-0.003500000000000003
11.7348,-0.09190000000000001
11.8872,-0.055099999999999996
12.0396,-0.06309999999999999
12.192,0.2356
12.3444,-0.04189999999999999
12.4968,-0.0934
12.6492,0.0022999999999999965
12.8016,-0.1518
12.954,-0.022699999999999998
13.1064,-0.061200000000000004
13.2588,0.0199
