depth,delta_GR
1.2192,-0.252
1.3716,-0.20289999999999997
1.524,-0.0973
1.6764,-0.04150000000000001
1.8288,0.1479
1.9812,0.1449
2.1336,0.33020000000000005
2.286,0.42279999999999995
2.4384,0.5407000000000001
2.5908,0.4815
2.7432,0.21249999999999997
2.8956,0.2822
3.048,0.3058
3.2004,0.5273
3.3528,0.24939999999999998
3.5052,-0.24769999999999998
3.6576,-0.2983
3.81,-0.22149999999999997
3.9624,-0.15959999999999996
4.1148,-0.2841
4.2672,-0.2662
4.4196,-0.3855
4.572,-0.353
4.7244,-0.1331
4.8768,-0.16100000000000003
5.0292,-0.11860000000000001
5.1816,0.06300000000000001
5.334,-0.007099999999999995
5.4864,0.0882
5.6388,-0.0658
5.7912,-0.0953
5.9436,-0.18000000000000002
6.096,-0.1923
6.2484,-0.1062
6.4008,0.021699999999999997
6.5532,0.0715
6.7056,-0.2112
6.858,0.1187
7.0104,0.29569999999999996
7.1628,0.0723
7.3152,0.1562
7.4676,0.03949999999999999
7.62,-0.2264
7.7724,-0.0733
7.9248,-0.08610000000000001
8.0772,-0.4829
8.2296,-0.791
8.382,-0.5986
8.5344,-0.6876
8.6868,-0.6187
8.8392,-0.4139
8.9916,-0.386
9.144,-0.17969999999999997
9.2964,0.1663
9.4488,0.26670000000000005
9.6012,0.5912999999999999
9.7536,0.6329
9.906,0.6808
10.0584,0.7235
10.2108,0.6659999999999999
10.3632,0.5806
10.5156,0.398
10.668,0.5314
10.8204,0.24109999999999998
10.9728,0.2277
11.1252,0.20030000000000003
11.2776,-0.0978
11.43,-0.08969999999999997
11.5824,-0.06299999999999997
11.7348,-0.12030000000000002
11.8872,-0.20239999999999997
12.0396,-0.288
12.192,-0.04470000000000002
12.3444,-0.18330000000000002
12.4968,-0.0571
12.6492,-0.111
12.8016,-0.2593
12.954,-0.1901
13.1064,-0.19619999999999999
13.2588,-0.11320000000000001
13.4112,-0.2003
13.5636,-0.12040000000000001
13.716,0.0619
13.8684,-0.21760000000000002
14.0208,-0.2515
14.1732,-0.0872
14.3256,0.020900000000000002
14.478,0.0781
14.6304,-0.1048
14.7828,-0.043699999999999996
14.9352,-0.05990000000000001
15.0876,0.1383
15.24,0.3108
15.3924,0.2072
15.5448,0.2858
15.6972,0.2492
15.8496,0.3038
16.002,0.2037
16.1544,0.07220000000000001
16.3068,0.3383
16.4592,0.3543
16.6116,0.3135
16.764,0.2031
16.9164,0.34520000000000006
17.0688,0.27770000000000006
17.2212,0.3387
17.3736,0.391
17.526,0.09700000000000003
17.6784,0.060899999999999954
17.8308,-0.0126
17.9832,-0.015699999999999992
18.1356,-0.3557
18.288,-0.37950000000000006
18.4404,-0.5549
18.5928,-0.6856
18.7452,-0.5669000000000001
18.8976,-0.5602
19.05,-0.457
19.2024,-0.5399
19.3548,-0.3696
19.5072,-0.1139
19.6596,0.0017000000000000001
19.812,0.0666
19.9644,0.019100000000000006
20.1168,0.2109
20.2692,0.2925
20.4216,0.45310000000000006
20.574,0.45630000000000004
20.7264,0.31839999999999996
20.8788,0.4016
21.0312,0.5811999999999999
21.1836,0.41169999999999995
21.336,0.0877
21.4884,0.27260000000000006
21.6408,0.2694
21.7932,0.1159
21.9456,0.028000000000000025
22.098,-0.18650000000000003
22.2504,-0.26059999999999994
22.4028,-0.035099999999999965
22.5552,0.22469999999999998
22.7076,-0.24710000000000001
22.86,-0.35760000000000003
23.0124,-0.11970000000000003
23.1648,-0.2734
23.3172,-0.1352
23.4696,-0.20980000000000004
23.622,-0.3153
23.7744,-0.11280000000000001
23.9268,0.1066
24.0792,0.08180000000000001
24.2316,-0.09140000000000001
24.384,0.2461
24.5364,0.475
24.6888,0.5979
24.8412,0.8157
24.9936,0.2563
25.146,0.12979999999999997
25.2984,0.1562
25.4508,-0.10029999999999999
25.6032,-0.3075
25.7556,-0.5339
25.908,-0.3967
26.0604,-0.35769999999999996
26.2128,-0.15639999999999993
26.3652,-0.15539999999999998
26.5176,0.044499999999999984
26.67,0.5019
26.8224,0.6929
26.9748,0.5994
27.1272,0.5613999999999999
27.2796,0.28550000000000003
27.432,0.4557999999999999
27.5844,0.4603
27.7368,0.011099999999999999
27.8892,-0.11700000000000005
28.0416,-0.2439
28.194,-0.4601
28.3464,-0.7004
28.4988,-0.5955
28.6512,-0.7353999999999999
28.8036,-0.7273
28.956,-0.5025
29.1084,-0.6007
29.2608,-0.5757
29.4132,-0.1508
29.5656,-0.1384
29.718,-0.0782
29.8704,-0.03710000000000001
30.0228,-0.026099999999999998
30.1752,-0.023900000000000005
30.3276,0.0388
30.48,-0.0378
30.6324,-0.1728
30.7848,-0.0732
30.9372,-0.21200000000000002
31.0896,-0.19569999999999999
31.242,-0.0346
31.3944,0.1026
31.5468,0.1058
31.6992,0.1465
31.8516,0.1361
32.004,0.2667
32.1564,0.3889
32.3088,0.5606
32.4612,0.5787
32.6136,0.49019999999999997
32.766,0.41090000000000004
32.9184,0.3905
33.0708,0.2782
33.2232,0.1003
33.3756,0.2204
33.528,0.2733
33.6804,0.18790000000000007
33.8328,0.5231
33.9852,0.8885
34.1376,0.8594999999999999
34.29,0.9957
34.4424,0.8433000000000002
34.5948,0.5983
34.7472,0.14939999999999998
34.8996,0.12180000000000002
35.052,-0.24
35.2044,-0.46809999999999996
35.3568,-0.35409999999999997
35.5092,-0.4737000000000001
35.6616,-0.5473000000000001
35.814,-0.48370000000000013
35.9664,-0.19309999999999994
36.1188,-0.11609999999999998
36.2712,-0.059799999999999964
36.4236,-0.01200000000000001
36.576,-0.07520000000000004
36.7284,-0.057699999999999974
36.8808,0.19520000000000004
37.0332,0.050900000000000056
37.1856,-0.1647
37.338,-0.12090000000000001
37.4904,-0.3178
37.6428,-0.6041
37.7952,-0.5559000000000001
37.9476,-0.4338
38.1,-0.3098
38.2524,-0.04480000000000006
38.4048,0.014500000000000013
38.5572,-0.27510000000000007
38.7096,-0.15609999999999996
38.862,0.05250000000000002
39.0144,-0.07779999999999998
39.1668,0.06980000000000003
39.3192,0.11010000000000003
39.4716,-0.11919999999999997
39.624,-0.03400000000000003
39.7764,0.0685
39.9288,0.13779999999999998
40.0812,0.3258
40.2336,0.451
40.386,0.1512
40.5384,-0.09690000000000004
40.6908,0.030200000000000005
40.8432,0.11060000000000003
40.9956,0.06480000000000002
41.148,0.17099999999999999
41.3004,-0.08920000000000006
41.4528,-0.14429999999999998
41.6052,-0.1668
41.7576,-0.13
41.91,-0.2031
42.0624,-0.12720000000000004
42.2148,0.16649999999999998
42.3672,0.16470000000000007
42.5196,0.13370000000000004
42.672,0.20189999999999997
42.8244,0.06440000000000001
