depth,delta_GR
0.4572,0.017299999999999982
0.6096,0.0451
0.762,0.1018
0.9144,0.031100000000000017
1.0668,0.0725
1.2192,0.033399999999999985
1.3716,-0.1371
1.524,-0.29369999999999996
1.6764,-0.3818
1.8288,-0.2467
1.9812,-0.2773
2.1336,-0.02100000000000002
2.286,-0.001700000000000007
2.4384,0.32430000000000003
2.5908,0.1295
2.7432,0.0979
2.8956,0.12459999999999999
3.048,-0.0114
3.2004,0.10060000000000001
3.3528,-0.0391
3.5052,0.1784
3.6576,0.2772
3.81,0.3514
3.9624,0.29589999999999994
4.1148,-0.3378
4.2672,-0.4921
4.4196,-0.6325
4.572,-0.12930000000000003
4.7244,0.06040000000000001
4.8768,0.1567
5.0292,0.21710000000000002
5.1816,0.0518
5.334,-0.1781
5.4864,-0.6892
5.6388,-0.4151
5.7912,0.0743
5.9436,0.6306
6.096,0.45380000000000004
6.2484,0.008800000000000002
6.4008,-0.10649999999999998
6.5532,-0.312
6.7056,-0.05660000000000001
6.858,0.023799999999999988
7.0104,0.41559999999999997
7.1628,0.27890000000000004
7.3152,0.1952
7.4676,-0.11359999999999999
7.62,-0.12789999999999999
7.7724,0.2042
7.9248,0.2124
8.0772,0.1513
8.2296,-0.1429
8.382,0.0022999999999999965
8.5344,0.04089999999999999
8.6868,-0.1318
8.8392,-0.27249999999999996
8.9916,-0.2791
9.144,-0.12060000000000001
9.2964,-0.20129999999999998
9.4488,-0.5639
9.6012,-0.40249999999999997
9.7536,-0.045899999999999996
9.906,0.3707
10.0584,0.30829999999999996
10.2108,0.06739999999999999
10.3632,-0.018900000000000028
10.5156,-0.11470000000000002
10.668,0.1562
10.8204,0.2848
10.9728,0.4622
11.1252,0.15660000000000002
11.2776,0.11879999999999999
11.43,0.05170000000000001
11.5824,0.175
11.7348,0.060899999999999996
11.8872,-0.08670000000000001
12.0396,-0.1809
12.192,0.026499999999999996
12.3444,-0.037599999999999995
12.4968,-0.038700000000000005
12.6492,-0.25179999999999997
12.8016,0.008599999999999997
12.954,0.047599999999999996
13.1064,0.1906
13.2588,-0.1241
13.4112,-0.04909999999999999
13.5636,-0.0296
13.716,0.2529
13.8684,0.12789999999999999
14.0208,0.0902
14.1732,0.1735
14.3256,0.4023
14.478,0.2943
14.6304,-0.0857
14.7828,-0.3898
14.9352,-0.2101
15.0876,-0.0928
15.24,-0.1527
15.3924,-0.3064
15.5448,-0.32830000000000004
15.6972,-0.20299999999999999
15.8496,-0.47000000000000003
16.002,-0.5812
16.1544,-0.4336
16.3068,0.024800000000000044
16.4592,0.07440000000000002
16.6116,0.28679999999999994
16.764,0.122
16.9164,0.455
17.0688,0.4225
17.2212,0.9549
17.3736,0.8386
17.526,0.9880000000000001
17.6784,0.47609999999999997
17.8308,0.29490000000000005
17.9832,-0.3420000000000001
18.1356,-0.12569999999999992
18.288,-0.19320000000000004
18.4404,0.10970000000000002
18.5928,-0.35750000000000004
18.7452,-0.4375
18.8976,-0.9149
19.05,-0.671
19.2024,-0.5019
19.3548,-0.17729999999999999
19.5072,-0.254
19.6596,-0.12239999999999998
19.812,-0.0887
19.9644,0.06559999999999999
20.1168,0.01699999999999996
20.2692,-0.22080000000000005
20.4216,-0.22349999999999998
20.574,0.08370000000000002
20.7264,0.47630000000000006
20.8788,0.4943
21.0312,0.1027
21.1836,-0.0696
21.336,-0.1361
21.4884,0.1387
21.6408,0.1544
21.7932,0.17250000000000001
21.9456,0.2654
22.098,0.6583
22.2504,0.2798
22.4028,-0.1447
22.5552,-0.5767
22.7076,0.03260000000000002
22.86,0.40969999999999995
23.0124,0.6325
23.1648,0.43739999999999996
23.3172,0.12070000000000003
23.4696,0.12020000000000008
23.622,-0.1725
23.7744,-0.16359999999999997
23.9268,-0.40800000000000003
24.0792,-0.1634
24.2316,-0.0963
24.384,-0.21270000000000003
24.5364,-0.2647
24.6888,-0.44170000000000004
24.8412,-0.4283
24.9936,-0.2344
25.146,-0.084
25.2984,0.0997
25.4508,-0.0656
25.6032,0.009599999999999997
25.7556,0.1192
25.908,0.1652
26.0604,0.2306
26.2128,0.2151
26.3652,0.2702
26.5176,0.1432
26.67,-0.188
26.8224,-0.32889999999999997
26.9748,-0.2672
27.1272,-0.008
27.2796,0.3905
27.432,0.3494
27.5844,0.3852
27.7368,-0.03140000000000004
27.8892,-0.0686
28.0416,-0.13279999999999997
28.194,0.03760000000000002
28.3464,0.1678
28.4988,0.35100000000000003
28.6512,0.1966
28.8036,0.01090000000000002
28.956,-0.535
29.1084,-0.15660000000000002
29.2608,-0.1054
29.4132,0.2768
29.5656,-0.06269999999999998
29.718,-0.061600000000000044
29.8704,-0.1074
30.0228,0.1819
30.1752,0.15860000000000002
30.3276,0.12169999999999997
30.48,-0.2146
30.6324,0.0015000000000000013
30.7848,-0.1639
30.9372,-0.1563
31.0896,-0.4209
31.242,-0.2515
31.3944,0.0408
31.5468,0.2735
31.6992,0.3693
31.8516,0.19940000000000002
32.004,0.1154
32.1564,0.0927
32.3088,-0.0046000000000000485
32.4612,-0.18090000000000003
32.6136,-0.20340000000000003
32.766,-0.04019999999999996
32.9184,-0.11459999999999998
33.0708,-0.28059999999999996
33.2232,-0.3871
33.3756,-0.14450000000000002
33.528,-0.0616
33.6804,-0.212
33.8328,-0.2765
33.9852,-0.22039999999999998
34.1376,0.010899999999999993
34.29,0.1484
34.4424,0.09739999999999999
34.5948,0.23370000000000002
34.7472,0.1818
34.8996,0.12270000000000002
35.052,-0.18780000000000002
35.2044,-0.144
35.3568,0.1819
35.5092,0.2824
35.6616,0.3558
35.814,0.1189
35.9664,0.06140000000000001
36.1188,0.01880000000000004
36.2712,0.43299999999999994
36.4236,0.28659999999999997
36.576,0.25459999999999994
36.7284,0.10320000000000007
36.8808,0.23360000000000003
37.0332,0.0465000000000001
37.1856,-0.13540000000000008
37.338,-0.1492
37.4904,-0.08580000000000004
37.6428,-0.04369999999999996
37.7952,0.07669999999999999
37.9476,-0.5074
38.1,-0.4859
38.2524,-0.44020000000000004
38.4048,-0.1347
38.5572,-0.2449
38.7096,-0.1919
38.862,-0.00010000000000001674
39.0144,0.048000000000000015
39.1668,0.0515
39.3192,0.1577
39.4716,0.1737
39.624,0.2429
39.7764,0.28659999999999997
39.9288,0.3317
40.0812,0.24380000000000002
40.2336,0.39680000000000004
40.386,0.3126
40.5384,0.21350000000000002
40.6908,-0.0474
40.8432,0.03849999999999998
40.9956,-0.02210000000000001
41.148,-0.13680000000000003
41.3004,-0.44289999999999996
41.4528,-0.06390000000000007
41.6052,0.09050000000000002
41.7576,0.48550000000000004
41.91,0.04180000000000006
42.0624,-0.1351
42.2148,-0.40990000000000004
42.3672,-0.1694
42.5196,-0.16660000000000003
42.672,-0.10950000000000001
42.8244,0.18599999999999994
42.9768,0.2816
43.1292,0.1116
43.2816,-0.34469999999999995
43.434,-0.16920000000000002
43.5864,-0.10969999999999999
43.7388,-0.08950000000000002
43.8912,-0.1697
44.0436,-0.11720000000000001
44.196,-0.11929999999999999
44.3484,-0.0663
44.5008,-0.3651
44.6532,-0.2434
44.8056,-0.43420000000000003
44.958,-0.0688
45.1104,-0.4776
45.2628,-0.3326
45.4152,-0.328
45.5676,0.05259999999999998
45.72,0.11370000000000002
45.8724,0.27040000000000003
46.0248,0.2349
46.1772,0.14589999999999997
46.3296,0.030299999999999994
46.482,-0.05459999999999998
46.6344,0.15340000000000004
46.7868,0.3327
46.9392,0.2899
47.0916,0.2183
47.244,0.2361
47.3964,0.2641
47.5488,0.1544
47.7012,-0.01930000000000001
47.8536,0.03390000000000001
48.006,0.10569999999999999
48.1584,0.34259999999999996
48.3108,0.39590000000000003
48.4632,0.3541
48.6156,0.34340000000000004
48.768,0.28
48.9204,-0.1723
49.0728,-0.5299
49.2252,-0.6031
49.3776,-0.12760000000000005
49.53,0.00019999999999997797
49.6824,0.06719999999999998
49.8348,-0.33849999999999997
49.9872,-0.365
50.1396,-0.3956
50.292,0.022400000000000003
50.4444,0.3219
50.5968,0.3684
50.7492,0.40080000000000005
50.9016,0.023399999999999976
51.054,0.25780000000000003
51.2064,0.2071
51.3588,0.11809999999999998
51.5112,-0.006199999999999983
51.6636,0.015499999999999958
51.816,0.14339999999999997
51.9684,0.0019000000000000128
52.1208,-0.34349999999999997
52.2732,-0.35969999999999996
52.4256,-0.5655
52.578,-0.13190000000000002
52.7304,-0.49879999999999997
52.8828,-0.2103
53.0352,-0.2668
53.1876,0.18169999999999997
53.34,0.2032
53.4924,0.4481
53.6448,0.3459
53.7972,0.246
53.9496,0.13789999999999997
54.102,0.16160000000000002
54.2544,-0.016699999999999993
54.4068,-0.23209999999999997
54.5592,-0.08079999999999998
54.7116,0.0020999999999999908
54.864,-0.15940000000000001
55.0164,-0.5065
