depth,delta_GR
3.048,19.3561
3.2004,17.261899999999997
3.3528,15.448899999999998
3.5052,16.339399999999998
3.6576,15.222299999999999
3.81,15.4621
3.9624,12.1937
4.1148,10.791000000000002
4.2672,10.512599999999999
4.4196,9.0952
4.572,8.319499999999998
4.7244,5.707499999999998
4.8768,4.84
5.0292,1.413499999999999
5.1816,-1.260900000000003
5.334,-0.36350000000000193
5.4864,-1.6626999999999974
5.6388,0.14690000000000225
5.7912,1.0820000000000007
5.9436,1.2072000000000003
6.096,2.0523999999999987
6.2484,4.5608
6.4008,6.4312000000000005
6.5532,3.570499999999999
6.7056,2.5183
6.858,-4.0905000000000005
7.0104,-8.0398
7.1628,-10.082000000000003
7.3152,-9.554499999999999
7.4676,-12.3557
7.62,-12.398299999999999
7.7724,-9.915399999999998
7.9248,-7.9391
8.0772,-1.9286999999999992
8.2296,1.2096000000000018
8.382,3.1064000000000007
8.5344,5.338699999999999
8.6868,4.964799999999997
8.8392,1.2452000000000005
8.9916,-1.1525000000000034
9.144,-0.8305000000000007
9.2964,-1.8344999999999985
9.4488,-2.785399999999999
9.6012,-3.0982999999999983
9.7536,-3.8376
9.906,1.4356000000000009
10.0584,5.206899999999999
10.2108,5.507900000000001
10.3632,5.418799999999999
10.5156,7.6793
10.668,6.1986
10.8204,2.7509999999999994
10.9728,0.7369000000000003
11.1252,-2.916599999999999
11.2776,-2.8116000000000003
11.43,-5.695600000000001
11.5824,-7.436300000000001
11.7348,-8.437599999999998
11.8872,-5.7637
12.0396,-4.4865999999999975
12.192,-5.785499999999999
12.3444,-5.058400000000001
12.4968,-2.695499999999999
12.6492,0.5082999999999984
12.8016,2.9959000000000007
12.954,3.2307000000000006
13.1064,0.7150999999999996
13.2588,1.9804999999999993
13.4112,0.05489999999999995
13.5636,-0.1783999999999999
13.716,-0.3651
13.8684,2.3634000000000004
14.0208,2.2558999999999987
14.1732,0.8468
14.3256,-0.7496999999999989
14.478,-2.1922999999999995
14.6304,-4.1896
14.7828,-3.0
14.9352,-3.3519000000000005
15.0876,-1.4229000000000003
15.24,-2.835799999999999
15.3924,-4.1983999999999995
15.5448,-6.465900000000001
15.6972,-6.996899999999998
15.8496,-7.531599999999999
16.002,-11.126700000000001
16.1544,-7.0686
