depth,delta_GR
6.35,1.8272000000000002
6.3754,1.8872
6.4008,1.9395
6.4262,1.9918
6.4516,2.0441000000000003
6.477,2.0904000000000003
6.5024,2.132
6.5278,2.1864
6.5532,2.2504
6.5786,2.3141999999999996
6.604,2.3781
6.6294,2.3850000000000002
6.6548,2.3489
6.6802,2.2545
6.7056,2.1161000000000003
6.731,1.9777
6.7564,1.8392
6.7818,1.7083000000000002
6.8072,1.5828000000000002
6.8326,1.5051999999999999
6.858,1.4636
6.8834,1.4219
6.9088,1.3802999999999999
6.9342,1.3662999999999998
6.9596,1.3731999999999998
6.985,1.343
7.0104,1.2851
7.0358,1.2271
7.0612,1.1691000000000003
7.0866,1.0875999999999997
7.112,0.9884000000000002
7.1374,0.8969
7.1628,0.8112999999999999
7.1882,0.7257
7.2136,0.6399999999999999
7.239,0.5557000000000001
7.2644,0.47240000000000015
7.2898,0.4120999999999999
7.3152,0.3691
7.3406,0.32610000000000006
7.366,0.2830999999999999
7.3914,0.23699999999999988
7.4168,0.1886000000000001
7.4422,0.10240000000000005
7.4676,-0.012199999999999989
7.493,-0.12680000000000002
7.5184,-0.24140000000000006
7.5438,-0.32779999999999987
7.5692,-0.393
7.5946,-0.4304000000000001
7.62,-0.4466999999999999
7.6454,-0.46309999999999985
7.6708,-0.47940000000000005
7.6962,-0.44289999999999985
7.7216,-0.36640000000000006
7.747,-0.2209000000000001
7.7724,-0.023400000000000087
7.7978,0.17420000000000013
7.8232,0.3716999999999999
7.8486,0.5695999999999999
7.874,0.7677
7.8994,0.9033000000000002
7.9248,0.9917999999999998
7.9502,1.0803
7.9756,1.1687
8.001,1.2032
8.0264,1.1971000000000003
8.0518,1.2386
8.0772,1.316
8.1026,1.3933
8.128,1.4706000000000001
8.1534,1.5219999999999998
8.1788,1.5539
8.2042,1.4939999999999998
8.2296,1.3651
8.255,1.2361000000000002
8.2804,1.1072
8.3058,1.0049
8.3312,0.9225999999999999
8.3566,0.9042999999999999
8.382,0.9339000000000002
8.4074,0.9636
8.4328,0.9931000000000003
8.4582,0.9964000000000002
8.4836,0.9798
8.509,0.9533
8.5344,0.9196
8.5598,0.8859000000000001
8.5852,0.8520000000000003
8.6106,0.8284
8.636,0.8123999999999998
8.6614,0.7845999999999997
8.6868,0.7480999999999998
8.7122,0.7117000000000002
8.7376,0.6752000000000002
8.763,0.6355
8.7884,0.5933000000000002
8.8138,0.6618999999999997
8.8392,0.8138000000000001
8.8646,0.9657
8.89,1.1176
8.9154,1.2647
8.9408,1.4083
8.9662,1.5091999999999999
8.9916,1.5781000000000005
9.017,1.6471
9.0424,1.7160000000000002
9.0678,1.7971999999999997
9.0932,1.8877000000000002
9.1186,2.0065000000000004
9.144,2.1469
9.1694,2.2872000000000003
9.1948,2.4275
9.2202,2.6492999999999998
9.2456,2.9323
9.271,3.1995
9.2964,3.4549999999999996
9.3218,3.7105
