depth,delta_GR
1.3573,-0.1635
1.5097,-0.5948
1.6621,-0.27030000000000004
1.8145,0.5171
1.9669,0.2162
2.1193,0.3136999999999999
2.2717,0.3007
2.4241,0.6527
2.5765,1.0127000000000002
2.7289,0.9994000000000001
2.8813,0.6746000000000001
3.0337,-0.03639999999999999
3.1861,0.24650000000000005
3.3385,-0.36139999999999994
3.4909,-1.0868
3.6433,-0.7353
3.7957,-0.7614000000000001
3.9481,-0.5668
4.1005,-0.6566000000000001
4.2529,-0.4085
4.4053,-0.18200000000000005
4.5577,0.32430000000000003
4.7101,1.0178
4.8625,0.24069999999999997
5.0149,0.34450000000000003
5.1673,0.24499999999999994
5.3197,-0.5041
5.4721,-0.9618
5.6245,-0.9997
5.7769,-1.03
5.9293,-0.7989999999999999
6.0817,-0.5931
6.2341,-0.6106
6.3865,-0.5047999999999999
6.5389,0.5335
6.6913,0.8495
6.8437,0.9152
6.9961,0.9855
7.1485,1.0478
7.3009,1.2335
7.4533,0.8988
7.6057,0.6576
7.7581,0.21749999999999997
7.9105,0.2061
8.0629,0.026600000000000068
8.2153,-0.14040000000000002
8.3677,0.12640000000000007
8.5201,0.02299999999999991
8.6725,0.32620000000000005
8.8249,0.09040000000000004
8.9773,0.4625
9.1297,0.15290000000000004
9.2821,0.18899999999999995
9.4345,0.033999999999999975
9.5869,-0.3480000000000001
9.7393,-0.6456999999999999
9.8917,-0.6194000000000001
10.0441,-0.42310000000000003
10.1965,-0.6526
10.3489,-0.6082000000000001
10.5013,-0.5451999999999999
10.6537,-0.33399999999999996
10.8061,0.29680000000000006
10.9585,0.25089999999999996
11.1109,0.1068
11.2633,0.018100000000000005
11.4157,-0.015100000000000002
11.5681,0.0189
11.7205,-0.04340000000000002
11.8729,-0.2298
12.0253,-0.9065
12.1777,-0.8225
12.3301,-1.0592000000000001
12.4825,-1.2065000000000001
12.6349,-1.1783000000000001
12.7873,-0.7089
12.9397,-0.4737
13.0921,-0.060300000000000006
13.2445,-0.08589999999999999
13.3969,0.2425
13.5493,0.3371
13.7017,0.9416
13.8541,0.8731
14.0065,0.6495
14.1589,0.21739999999999998
14.3113,0.324
14.4637,0.016499999999999994
14.6161,-0.2143
14.7685,-0.03319999999999999
14.9209,0.1707
15.0733,0.039400000000000004
15.2257,0.013400000000000009
15.3781,-0.09680000000000001
15.5305,-0.2964
15.6829,-0.0308
15.8353,0.42069999999999996
15.9877,-0.1727
16.1401,-0.3966
16.2925,-0.1079
16.4449,-0.1144
16.5973,-0.1936
16.7497,-0.5436
16.9021,-0.5571
17.0545,-0.7823
17.2069,-0.1431
17.3593,-0.2757
17.5117,-0.4486
17.6641,-0.4494
17.8165,0.018799999999999983
17.9689,0.2621
18.1213,0.6114
18.2737,0.5215
18.4261,0.8579
18.5785,1.0982
18.7309,1.367
18.8833,1.5213
19.0357,1.2559
19.1881,1.026
19.3405,0.4498
19.4929,0.2379
19.6453,0.07439999999999997
19.7977,-0.19740000000000002
19.9501,-0.32989999999999997
20.1025,-0.30720000000000003
20.2549,-0.8109000000000001
20.4073,-0.3607
20.5597,-0.2809
20.7121,-0.05410000000000001
20.8645,-0.08339999999999997
21.0169,0.26890000000000003
21.1693,0.1632
21.3217,-0.22419999999999995
21.4741,0.1211
21.6265,0.12040000000000001
21.7789,-0.2155
21.9313,-0.1627
22.0837,-0.6288
22.2361,-0.7051000000000001
22.3885,-0.77
22.5409,-0.2573
22.6933,-0.1049
22.8457,-0.26
22.9981,0.45899999999999996
23.1505,0.4275
23.3029,0.3907
23.4553,0.2652
23.6077,0.7308
23.7601,-0.0016000000000000458
23.9125,-0.004400000000000015
24.0649,0.0489
24.2173,-0.4647
24.3697,-0.7356
24.5221,-0.25539999999999996
24.6745,-0.6064
24.8269,-0.6445
24.9793,-0.10189999999999999
25.1317,0.08360000000000001
25.2841,-0.34299999999999997
25.4365,0.0883
25.5889,0.2753
25.7413,0.24609999999999999
25.8937,0.4727
26.0461,0.1625
26.1985,-0.2021
26.3509,-0.1308
26.5033,0.0513
26.6557,-0.2407
26.8081,-0.2778
26.9605,-0.4566
27.1129,-0.2908
27.2653,-0.4199
27.4177,-0.5097
27.5701,-0.019500000000000003
27.7225,0.1315
27.8749,0.3145
28.0273,0.2966
28.1797,0.28759999999999997
28.3321,0.14079999999999998
28.4845,0.34809999999999997
28.6369,1.0171000000000001
28.7893,0.30150000000000005
28.9417,0.5893
29.0941,0.586
29.2465,-0.0977
29.3989,0.1276
29.5513,-0.007399999999999997
29.7037,-0.0435
29.8561,-0.479
30.0085,-0.447
30.1609,-0.7373000000000001
30.3133,-1.0163
30.4657,-0.1857
30.6181,-0.488
30.7705,-0.5263
30.9229,-0.2882
31.0753,-0.34440000000000004
31.2277,-0.013200000000000003
31.3801,0.018799999999999997
31.5325,0.3988
31.6849,0.2964
31.8373,0.4617
31.9897,0.7544
32.1421,0.42510000000000003
32.2945,0.5148
32.4469,0.2667
32.5993,0.1106
32.7517,-0.0303
32.9041,0.053799999999999994
33.0565,-0.0316
33.2089,-0.27399999999999997
33.3613,-0.12730000000000002
33.5137,0.031700000000000006
33.6661,-0.06319999999999999
33.8185,0.0687
33.9709,0.1511
34.1233,0.040499999999999994
34.2757,0.003500000000000003
34.4281,0.07780000000000001
34.5805,-0.010099999999999998
34.7329,-0.1724
34.8853,-0.1527
35.0377,-0.1522
35.1901,-0.3342
35.3425,-0.24369999999999997
35.4949,-0.1588
35.6473,-0.008200000000000013
35.7997,0.058300000000000005
35.9521,0.0954
36.1045,0.0453
36.2569,0.1597
36.4093,0.194
36.5617,0.026199999999999994
36.7141,0.1294
36.8665,0.025800000000000003
37.0189,-0.1982
37.1713,-0.1517
37.3237,0.1759
37.4761,0.16369999999999998
37.6285,0.3979
37.7809,0.6432
37.9333,0.3177
38.0857,0.42779999999999996
38.2381,0.7337
38.3905,0.3823
38.5429,0.127
38.6953,0.44260000000000005
38.8477,0.35450000000000004
39.0001,-0.03990000000000005
39.1525,0.04730000000000001
39.3049,-0.15669999999999995
39.4573,-0.4526
