depth,delta_GR
15.3781,-0.2944
15.5305,-0.5646
15.6829,-0.6286
15.8353,-0.09839999999999999
15.9877,-0.6294
16.1401,-0.47600000000000003
16.2925,-0.4067
16.4449,-0.2793
16.5973,-0.3245
16.7497,-0.5134
16.9021,-0.9154
17.0545,-1.3978
17.2069,-0.9886999999999999
17.3593,-1.0654
17.5117,-1.1560000000000001
17.6641,-1.3814
17.8165,-1.3184
17.9689,-1.2507000000000001
18.1213,-0.9786
18.2737,-0.8399
18.4261,-0.3773
18.5785,0.3942
18.7309,1.2978
18.8833,0.8752
19.0357,0.6989000000000001
19.1881,0.3421
19.3405,0.12779999999999997
19.4929,-0.1935
19.6453,-0.12090000000000001
19.7977,-0.12750000000000006
19.9501,-0.049899999999999944
20.1025,0.3273
20.2549,-0.4565
20.4073,-0.26359999999999995
20.5597,0.351
20.7121,0.7142000000000001
20.8645,0.7954
21.0169,1.1714
21.1693,0.9123
21.3217,0.6961999999999999
21.4741,0.2752
21.6265,0.36160000000000003
21.7789,-0.398
21.9313,-0.29800000000000004
22.0837,-0.7485999999999999
22.2361,-0.5192000000000001
22.3885,-0.9055
22.5409,-0.7946
22.6933,-0.7285
22.8457,-0.556
22.9981,-0.15649999999999997
23.1505,-0.0766
23.3029,-0.38450000000000006
23.4553,-0.11360000000000003
23.6077,-0.30110000000000003
23.7601,-0.8191999999999999
23.9125,-1.0591000000000002
24.0649,-0.5975
24.2173,-1.0836999999999999
24.3697,-0.9651000000000001
24.5221,-0.8289
24.6745,-0.754
24.8269,-0.5975999999999999
24.9793,-0.27540000000000003
25.1317,-0.35609999999999997
25.2841,-0.5174
25.4365,-0.34280000000000005
25.5889,-0.0816
25.7413,-0.03760000000000002
25.8937,0.0527
26.0461,-0.7319
26.1985,-0.7283999999999999
26.3509,-0.5937
26.5033,-0.4842
26.6557,-0.5684
26.8081,-0.37829999999999997
26.9605,-0.4508
27.1129,-0.008300000000000002
27.2653,-0.2453
27.4177,-0.41559999999999997
27.5701,0.446
27.7225,0.8538
27.8749,0.9244
28.0273,0.6272
28.1797,0.3105
28.3321,0.1928
28.4845,0.18869999999999998
28.6369,0.359
28.7893,0.41040000000000004
28.9417,0.5015000000000001
29.0941,0.6373
29.2465,-0.12
29.3989,0.2207
29.5513,-0.1386
29.7037,0.1287
29.8561,0.0943
30.0085,-0.0034000000000000002
30.1609,-0.4065
30.3133,-0.4184
30.4657,-0.3191
30.6181,-0.17049999999999998
30.7705,-0.36850000000000005
30.9229,-0.12869999999999998
31.0753,-0.6708000000000001
31.2277,0.1561
31.3801,0.008899999999999991
31.5325,0.0883
31.6849,0.0917
31.8373,0.4848
31.9897,0.9295
32.1421,0.8535
32.2945,0.6263
32.4469,0.5659
32.5993,0.3952
32.7517,0.5066
32.9041,0.5949
33.0565,0.4344
33.2089,0.3934
