depth,delta_GR
38.138,7.554
38.2904,7.5903
38.4428,7.262599999999999
38.5952,6.253
38.7476,4.7369
38.9,2.0544
39.0524,2.9947
39.2048,3.3726000000000003
39.3572,3.0869999999999997
39.5096,5.4105
39.662,3.0296
39.8144,5.4001
39.9668,4.9112
40.1192,4.8692
40.2716,3.4439
40.424,2.8351
40.5764,2.7111
40.7288,0.7966000000000002
40.8812,2.4248
41.0336,1.4689999999999999
41.186,0.9368000000000003
41.3384,2.3186
41.4908,3.7303
41.6432,3.2245000000000004
41.7956,4.9608
41.948,3.9746
42.1004,6.7721
42.2528,8.9466
42.4052,11.2563
42.5576,10.8842
42.71,11.337
42.8624,8.7939
43.0148,6.156600000000001
43.1672,5.6242
43.3196,3.6289000000000007
43.472,3.6677
43.6244,3.1729
43.7768,4.1905
43.9292,3.5297
44.0816,0.5941000000000001
44.234,-0.42459999999999987
44.3864,-0.14480000000000004
44.5388,5.4427
44.6912,7.592
44.8436,8.0058
44.996,5.4132
45.1484,4.9409
45.3008,5.8725
45.4532,5.467999999999999
45.6056,5.5137
45.758,8.4101
45.9104,9.7959
46.0628,9.969899999999999
46.2152,8.7302
46.3676,6.4648
46.52,6.4155
46.6724,7.482899999999999
46.8248,7.1254
46.9772,6.3998
47.1296,7.0077
47.282,5.8031
47.4344,6.675199999999999
47.5868,4.4864
47.7392,5.2923
47.8916,6.0855999999999995
48.044,6.279399999999999
48.1964,7.060600000000001
48.3488,5.8456
48.5012,7.3831999999999995
48.6536,7.5163
48.806,9.3632
48.9584,8.101799999999999
49.1108,6.8288
49.2632,6.496400000000001
49.4156,1.5119000000000007
49.568,1.6790000000000003
49.7204,1.0820000000000007
49.8728,3.3148
50.0252,2.9133
50.1776,1.9596
50.33,-0.13650000000000073
50.4824,-2.9597
50.6348,0.7171999999999996
50.7872,1.8676000000000004
50.9396,4.3248999999999995
51.092,5.1569
51.2444,5.3525
51.3968,5.4165
51.5492,5.5847999999999995
51.7016,6.776
51.854,6.7375
52.0064,6.9488
52.1588,8.0655
52.3112,7.1111
52.4636,6.163399999999999
52.616,4.452
52.7684,3.5191
52.9208,3.3853999999999997
53.0732,2.973
